dataset               , model        , metric    , n_seeds, rel_diff_seed_%     , t_pvalue              , wilcoxon_pvalue, n_users_total, rel_diff_user_%     , ci_lo_pool             , ci_hi_pool             , p_boot_pool, cohens_d_pool         , seeds_sig_pos, seeds_sig_neg
amazon-digital-music  , IA-SASRec-Val, recall@100,       5, -0.9838484873329494 , 0.11685258039846526   ,          0.0625,         27705, -0.9839461418953911 , -0.00877097996751489   , -0.0005766107200866319 ,      0.021 , -0.013751189106219848 ,             0,             1
amazon-digital-music  , IA-SASRec-Val, recall@20 ,       5, -1.8830066368266711 , 0.1554492904785557    ,          0.3125,         27705, -1.8802228412256268 , -0.008337845154304278  , -0.0013715935751669375 ,      0.006 , -0.016506212909627282 ,             0,             1
amazon-digital-music  , IA-SASRec-Val, recall@50 ,       5, -0.5817028027498683 , 0.287885535350901     ,          0.4375,         27705, -0.5821721702615003 , -0.00624436022378632   , 0.0019500090236419369  ,      0.294 , -0.006447382965405764 ,             0,             0
amazon-office-products, IA-SASRec-Add, mrr@10    ,       5, 3.6269430051813454  , 0.02489616346022303   ,          0.0625,         24525, 3.5892271311805697  , 0.00022768312217853507 , 0.0019205240845913628  ,      0.018 , 0.015665763022324527  ,             0,             0
amazon-office-products, IA-SASRec-Add, mrr@100   ,       5, 2.1478521478521504  , 0.009855984831899992  ,          0.0625,         24525, 2.1281814633797502  , 2.2620466638672412e-05 , 0.0016526912778103615  ,      0.045 , 0.012791066093244593  ,             0,             0
amazon-office-products, IA-SASRec-Add, mrr@20    ,       5, 2.7120600115406743  , 0.013012857587073884  ,          0.0625,         24525, 2.7678855506072013  , 9.957433788478282e-05  , 0.0017725268291753648  ,      0.032 , 0.013993378189192603  ,             0,             0
amazon-office-products, IA-SASRec-Add, mrr@50    ,       5, 2.460732984293192   , 0.005128879442818286  ,          0.0625,         24525, 2.44268629766618    , 8.862430874616287e-05  , 0.0017343248874088718  ,      0.027 , 0.013926787525887285  ,             0,             0
amazon-office-products, IA-SASRec-Add, ndcg@10   ,       5, 2.4914089347079065  , 0.08262273547776888   ,          0.125 ,         24525, 2.596148712617099   , 2.7395504757668708e-05 , 0.0022731737627227694  ,      0.045 , 0.013210928427358982  ,             0,             0
amazon-office-products, IA-SASRec-Add, ndcg@100  ,       5, -0.4981797279172238 , 0.17611959912922712   ,          0.1875,         24525, -0.484839258730682  , -0.0015292578255053004 , 0.00046556350735678744 ,      0.301 , -0.0062115729239349176,             0,             0
amazon-office-products, IA-SASRec-Add, ndcg@20   ,       5, 1.057851239669422   , 0.31070808609166006   ,          0.4375,         24525, 1.0273403522917477  , -0.0005450341212561238 , 0.0017197191621891924  ,      0.328 , 0.00685065437737923   ,             1,             0
amazon-office-products, IA-SASRec-Add, ndcg@50   ,       5, 0.602264514574795   , 0.2980148117312123    ,          0.4375,         24525, 0.5825995420978831  , -0.0006244754183572783 , 0.0015002036361763226  ,      0.391 , 0.0056730912186152005 ,             0,             0
amazon-office-products, IA-SASRec-Add, recall@10 ,       5, 1.391731477691366   , 0.3698000801149823    ,          0.625 ,         24525, 1.3767209011264079  , -0.001509683995922528  , 0.003873598369011213   ,      0.378 , 0.00619501314138399   ,             0,             0
amazon-office-products, IA-SASRec-Add, recall@100,       5, -1.9912943413218567 , 0.010909870777276655  ,          0.0625,         24525, -1.9891869835764557 , -0.011988786952089703  , -0.003955147808358817  ,      0.0005, -0.024689351681540198 ,             0,             1
amazon-office-products, IA-SASRec-Add, recall@20 ,       5, -0.6777893639207522 , 0.6758349463833644    ,          0.625 ,         24525, -0.6909380813180973 , -0.0044444444444444444 , 0.002161060142711519   ,      0.507 , -0.004028975882296448 ,             1,             0
amazon-office-products, IA-SASRec-Add, recall@50 ,       5, -0.6500784577449032 , 0.4916251678963267    ,          0.4375,         24525, -0.6398537477148081 , -0.005300713557594291  , 0.0020387359836901123  ,      0.37  , -0.005694586563561682 ,             0,             0
amazon-office-products, IA-SASRec-Mul, mrr@10    ,       5, -0.1295336787564804 , 0.9319353206435887    ,          1.0   ,         24525, -0.10568725271305009, -0.0008027834409332879 , 0.0006654559649207953  ,      0.897 , -0.0005717464300689135,             0,             0
amazon-office-products, IA-SASRec-Mul, mrr@100   ,       5, -0.6493506493506471 , 0.5854233933951533    ,          0.625 ,         24525, -0.6430171009119455 , -0.0009582533120515127 , 0.0003872503435885424  ,      0.404 , -0.004886432292880601 ,             0,             0
amazon-office-products, IA-SASRec-Mul, mrr@20    ,       5, -0.46162723600693356, 0.737093933978876     ,          0.8125,         24525, -0.37222481917026146, -0.0008714192216336676 , 0.0005521878261283776  ,      0.684 , -0.00237511625096102  ,             0,             0
amazon-office-products, IA-SASRec-Mul, mrr@50    ,       5, -0.5235602094240842 , 0.7090517682041227    ,          0.8125,         24525, -0.5812621289121714 , -0.0009413930362448924 , 0.00043793979549657273 ,      0.474 , -0.0041902897923474   ,             0,             0
amazon-office-products, IA-SASRec-Mul, ndcg@10   ,       5, 0.902061855670102   , 0.45184113542570836   ,          0.3125,         24525, 0.9219758957559054  , -0.0005618667440797485 , 0.001338511323973699   ,      0.404 , 0.005555989239507593  ,             0,             0
amazon-office-products, IA-SASRec-Mul, ndcg@100  ,       5, -0.8047518681739788 , 0.2317229909606458    ,          0.625 ,         24525, -0.786921687886631  , -0.0016308526247470648 , -2.1679802649336034e-05,      0.038 , -0.012821565378519511 ,             0,             1
amazon-office-products, IA-SASRec-Mul, ndcg@20   ,       5, 0.13223140495867688 , 0.9008324078248959    ,          1.0   ,         24525, 0.13928981866966186 , -0.0008610054111045888 , 0.0009937329951569811  ,      0.894 , 0.0011637611383833299 ,             0,             0
amazon-office-products, IA-SASRec-Mul, ndcg@50   ,       5, -0.5540833534088163 , 0.6270953331019269    ,          0.8125,         24525, -0.5448072914802863 , -0.0013083378285086128 , 0.0003830070973115013  ,      0.267 , -0.006690547501423052 ,             1,             1
amazon-office-products, IA-SASRec-Mul, recall@10 ,       5, 2.0261972984036034  , 0.22043585449019437   ,          0.3125,         24525, 2.002503128911139   , -0.0004892966360856269 , 0.00436289500509684    ,      0.135 , 0.010094493700372817  ,             1,             0
amazon-office-products, IA-SASRec-Mul, recall@100,       5, -1.0606894481412916 , 0.22033128371792177   ,          0.3125,         24525, -1.0506987656839744 , -0.007503567787971457  , -0.0008144750254842054 ,      0.011 , -0.01582822049068087  ,             0,             1
amazon-office-products, IA-SASRec-Mul, recall@20 ,       5, 0.39103232533889143 , 0.6871809171948542    ,          0.8125,         24525, 0.3986181238373638  , -0.002162079510703364  , 0.0033027522935779817  ,      0.708 , 0.002798988734252691  ,             0,             0
amazon-office-products, IA-SASRec-Mul, recall@50 ,       5, -0.7546887842785579 , 0.4959431128553392    ,          0.4375,         24525, -0.7464960390006095 , -0.0050968399592252805 , 0.0011427115188583023  ,      0.224 , -0.007970676703787991 ,             0,             1
amazon-office-products, IA-SASRec-Val, mrr@10    ,       5, 1.8782383419689095  , 0.1485516362007354    ,          0.3125,         24525, 1.8396498539923005  , -0.0004686447259841755 , 0.0015623594323900135  ,      0.298 , 0.006928037443125028  ,             0,             0
amazon-office-products, IA-SASRec-Val, mrr@100   ,       5, 0.9990009990009998  , 0.24428005794116825   ,          0.3125,         24525, 0.9258189665970622  , -0.0005943063681669072 , 0.001300393507905852   ,      0.487 , 0.004785954218914108  ,             0,             0
amazon-office-products, IA-SASRec-Val, mrr@20    ,       5, 0.6924408540103824  , 0.4506541794159076    ,          0.4375,         24525, 0.7558850131946967  , -0.0007441686522671836 , 0.0012068672396780677  ,      0.654 , 0.003294866112081139  ,             0,             0
amazon-office-products, IA-SASRec-Val, mrr@50    ,       5, 0.8900523560209425  , 0.37203595505341924   ,          0.4375,         24525, 0.9258582829246107  , -0.0006189333909743754 , 0.001285299964930083   ,      0.514 , 0.004543370083846778  ,             0,             0
amazon-office-products, IA-SASRec-Val, ndcg@10   ,       5, -2.276632302405501  , 0.022297679881994797  ,          0.0625,         24525, -2.187060331317854  , -0.0023620894233822498 , 0.0002489159719033161  ,      0.114 , -0.009958671483215931 ,             0,             0
amazon-office-products, IA-SASRec-Val, ndcg@100  ,       5, -1.3987353899214383 , 0.04263834263469416   ,          0.0625,         24525, -1.3767324773184997 , -0.002534669024236408  , -0.00031871152166434725,      0.017 , -0.01615940593582795  ,             0,             1
amazon-office-products, IA-SASRec-Val, ndcg@20   ,       5, -3.6694214876033033 , 0.02373408270438829   ,          0.0625,         24525, -3.6800277492787767 , -0.0035285264999595878 , -0.0010343722178215882 ,      0.0005, -0.022373826210027124 ,             0,             2
amazon-office-products, IA-SASRec-Val, ndcg@50   ,       5, -1.9995181883883435 , 0.0679205719818677    ,          0.125 ,         24525, -1.9971549673267457 , -0.0028285413224695    , -0.0004995806159223833 ,      0.004 , -0.017820756615122262 ,             0,             1
amazon-office-products, IA-SASRec-Val, recall@10 ,       5, -6.119525173966431  , 0.004811799541620085  ,          0.0625,         24525, -6.132665832290362  , -0.009011213047910296  , -0.0031794087665647356 ,      0.0005, -0.02597243186480057  ,             0,             2
amazon-office-products, IA-SASRec-Val, recall@100,       5, -1.6760894581477979 , 0.04752677085070798   ,          0.0625,         24525, -1.6729572579822505 , -0.010764525993883792  , -0.0024862385321100973 ,      0.003 , -0.0204787133597248   ,             0,             1
amazon-office-products, IA-SASRec-Val, recall@20 ,       5, -7.155891553701778  , 0.018877151487599896  ,          0.0625,         24525, -7.14855168748339   , -0.014556574923547401  , -0.00762385321100918   ,      0.0005, -0.04064360032985925  ,             0,             4
amazon-office-products, IA-SASRec-Val, recall@50 ,       5, -3.033699469476203  , 0.04695530521797505   ,          0.0625,         24525, -3.0316879951249236 , -0.011906218144750255  , -0.004159021406727829  ,      0.0005, -0.02653390706657221  ,             0,             3
ml-100k-iar           , IA-SASRec-Add, mrr@10    ,       5, -6.104651162790701  , 0.3928693680076586    ,          0.4375,          4715, -6.109770697493233  , -0.006569406571394906  , 0.0012920475012203531  ,      0.195 , -0.01763360323292634  ,             0,             1
ml-100k-iar           , IA-SASRec-Add, mrr@100   ,       5, -4.7163120567375865 , 0.36979672983337475   ,          0.4375,          4715, -4.672594318232496  , -0.006433814123736277  , 0.000944056966938695   ,      0.167 , -0.01939867353751185  ,             0,             0
ml-100k-iar           , IA-SASRec-Add, mrr@20    ,       5, -5.395232120451694  , 0.3708152773687749    ,          0.4375,          4715, -5.432316538446438  , -0.006568024755415387  , 0.0010968307850167476  ,      0.173 , -0.01874848848084699  ,             0,             0
ml-100k-iar           , IA-SASRec-Add, mrr@50    ,       5, -5.2962962962962905 , 0.3456134023480134    ,          0.4375,          4715, -5.275150817467037  , -0.006686996187884246  , 0.0007809507565888144  ,      0.143 , -0.020902649975066485 ,             0,             0
ml-100k-iar           , IA-SASRec-Add, ndcg@10   ,       5, -5.40192926045016   , 0.3781742533049293    ,          0.625 ,          4715, -5.441519294901155  , -0.007971836160606588  , 0.0009159231210997672  ,      0.115 , -0.020835457036554653 ,             0,             1
ml-100k-iar           , IA-SASRec-Add, ndcg@100  ,       5, -1.9905709795704545 , 0.5520080544845396    ,          1.0   ,          4715, -1.979497450964476  , -0.006698120567448799  , 0.0004760284907171642  ,      0.087 , -0.023048658002058825 ,             0,             1
ml-100k-iar           , IA-SASRec-Add, ndcg@20   ,       5, -4.210039324543146  , 0.3856262496752651    ,          0.8125,          4715, -4.223870001672077  , -0.008211638026620853  , 0.00044283115779162057 ,      0.085 , -0.023820587603149704 ,             0,             1
ml-100k-iar           , IA-SASRec-Add, ndcg@50   ,       5, -4.446215139442229  , 0.35843599099645057   ,          0.625 ,          4715, -4.434109301195963  , -0.009640080574565493  , -0.0017093435322256152 ,      0.007 , -0.03946072896143808  ,             0,             1
ml-100k-iar           , IA-SASRec-Add, recall@10 ,       5, -4.3287422430755225 , 0.4317607785785607    ,          0.8125,          4715, -4.333868378812199  , -0.014634146341463415  , 0.003181336161187699   ,      0.217 , -0.017929745667313556 ,             0,             0
ml-100k-iar           , IA-SASRec-Add, recall@100,       5, -0.2118715318648086 , 0.9415721158402713    ,          0.8125,          4715, -0.21398002853067047, -0.01166489925768823   , 0.009331919406150583   ,      0.851 , -0.0034809412972355053,             1,             1
ml-100k-iar           , IA-SASRec-Add, recall@20 ,       5, -2.971248798392028  , 0.5182448879340043    ,          0.8125,          4715, -2.9657089898053752 , -0.016972428419936375  , 0.0029745493107104694  ,      0.192 , -0.018747577460349687 ,             0,             1
ml-100k-iar           , IA-SASRec-Add, recall@50 ,       5, -4.026059242594674  , 0.42663107552516644   ,          1.0   ,          4715, -4.025844930417496  , -0.02842523860021209   , -0.005726405090137858  ,      0.005 , -0.04366698161845793  ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, mrr@10    ,       5, -2.5193798449612417 , 0.7517963393563621    ,          0.8125,          4715, -2.452718977469493  , -0.005192291992795705  , 0.0030605442778030246  ,      0.588 , -0.007095648324659893 ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, mrr@100   ,       5, -2.1631205673758873 , 0.6918346845575623    ,          1.0   ,          4715, -2.162336935856043  , -0.005105268102550362  , 0.0026376865257561337  ,      0.494 , -0.009006467831929524 ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, mrr@20    ,       5, -2.3839397741530726 , 0.7130037689854795    ,          1.0   ,          4715, -2.364086132138786  , -0.005056943442505625  , 0.002836541490281858   ,      0.527 , -0.008171984544485813 ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, mrr@50    ,       5, -2.5185185185185186 , 0.6582251251994481    ,          1.0   ,          4715, -2.5269274223088614 , -0.005256718561297834  , 0.002468787954077755   ,      0.45  , -0.010050636041775555 ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, ndcg@10   ,       5, -3.2475884244372963 , 0.6176292460241691    ,          0.8125,          4715, -3.2501612395823507 , -0.006720560205142249  , 0.002392050602522712   ,      0.374 , -0.012387191069297478 ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, ndcg@100  ,       5, -1.6631744368779482 , 0.4618964624366373    ,          0.625 ,          4715, -1.6521039565240074 , -0.006225504262436672  , 0.0010094447765012899  ,      0.163 , -0.019616179059154703 ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, ndcg@20   ,       5, -2.868378440897527  , 0.5173031626484813    ,          0.8125,          4715, -2.8713534658185393 , -0.006809256088953115  , 0.0016477660989629027  ,      0.232 , -0.016181510030120597 ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, ndcg@50   ,       5, -3.3625498007968093 , 0.27266119427473023   ,          0.3125,          4715, -3.36362350487741   , -0.00815237486198371   , -0.00047062112676877387,      0.03  , -0.030619834795553882 ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, recall@10 ,       5, -3.5265627364916    , 0.5041876361523911    ,          1.0   ,          4715, -3.5313001605136436 , -0.01357900318133616   , 0.0044591728525980616  ,      0.319 , -0.01418712502076264  ,             0,             1
ml-100k-iar           , IA-SASRec-Mul, recall@100,       5, -0.8945686900958452 , 0.4140536208405029    ,          0.625 ,          4715, -0.891583452211127  , -0.015270413573700955  , 0.004453870625662778   ,      0.288 , -0.015317215694649697 ,             0,             0
ml-100k-iar           , IA-SASRec-Mul, recall@20 ,       5, -2.875120160796995  , 0.41990360441668706   ,          0.8125,          4715, -2.8730305838739576 , -0.017815482502651112  , 0.002545068928950159   ,      0.187 , -0.018088469210119335 ,             0,             0
ml-100k-iar           , IA-SASRec-Mul, recall@50 ,       5, -3.7260967379077594 , 0.07468788009657851   ,          0.125 ,          4715, -3.7276341948310137 , -0.02672322375397667   , -0.004660657476140008  ,      0.004 , -0.042135882413809306 ,             0,             2
ml-100k-iar           , IA-SASRec-Val, mrr@10    ,       5, -13.081395348837207 , 0.08914187167290429   ,          0.0625,          4715, -12.993944684313895 , -0.008980411217155652  , -0.001882044387214059  ,      0.006 , -0.042299650967322105 ,             0,             2
ml-100k-iar           , IA-SASRec-Val, mrr@100   ,       5, -9.326241134751772  , 0.051415591610330935  ,          0.0625,          4715, -9.316066948009155  , -0.008658512962762809  , -0.0019214643463508047 ,      0.002 , -0.04381674662264071  ,             0,             2
ml-100k-iar           , IA-SASRec-Val, mrr@20    ,       5, -11.37599330823923  , 0.04471530717456189   ,          0.0625,          4715, -11.40368129371039  , -0.008940365092812942  , -0.002072174853997452  ,      0.003 , -0.04434426969680463  ,             0,             2
ml-100k-iar           , IA-SASRec-Val, mrr@50    ,       5, -10.111111111111104 , 0.04949167611979464   ,          0.0625,          4715, -10.065012470029872 , -0.008785863186767896  , -0.002094915696006162  ,      0.001 , -0.045129992342972554 ,             0,             2
ml-100k-iar           , IA-SASRec-Val, ndcg@10   ,       5, -8.199356913183276  , 0.13343663270814823   ,          0.1875,          4715, -8.229855941376812  , -0.009285767383636212  , -0.0009818340817203757 ,      0.013 , -0.03397005424891537  ,             0,             1
ml-100k-iar           , IA-SASRec-Val, ndcg@100  ,       5, -2.1870089051859636 , 0.07934199149045931   ,          0.0625,          4715, -2.1772295372222867 , -0.006823488076654055  , 0.00011027320755106263 ,      0.058 , -0.027584551594250058 ,             0,             1
ml-100k-iar           , IA-SASRec-Val, ndcg@20   ,       5, -6.407587323617858  , 0.014213651427049138  ,          0.0625,          4715, -6.416308344573041  , -0.009717010544189563  , -0.0016333614935204297 ,      0.008 , -0.0383275761934139   ,             0,             0
ml-100k-iar           , IA-SASRec-Val, ndcg@50   ,       5, -4.302788844621511  , 0.053527192554604947  ,          0.0625,          4715, -4.311561336728442  , -0.009285025541551598  , -0.0018220946554120241 ,      0.003 , -0.04111354819629483  ,             0,             1
ml-100k-iar           , IA-SASRec-Val, recall@10 ,       5, -3.2087180263357022 , 0.41784202629861417   ,          0.4375,          4715, -3.210272873194222  , -0.013154825026511135  , 0.004878048780487805   ,      0.355 , -0.013321946406439864 ,             0,             0
ml-100k-iar           , IA-SASRec-Val, recall@100,       5, 1.24768790987052    , 0.4402275210938427    ,          0.625 ,          4715, 1.2482168330955776  , -0.003181336161187699  , 0.017608695652173885   ,      0.157 , 0.020358105638927634  ,             1,             0
ml-100k-iar           , IA-SASRec-Val, recall@20 ,       5, -2.691601852661015  , 0.4199265015921027    ,          0.4375,          4715, -2.6876737720111215 , -0.017179215270413575  , 0.004029692470837752   ,      0.253 , -0.01673409329267595  ,             0,             0
ml-100k-iar           , IA-SASRec-Val, recall@50 ,       5, -1.2889013873265853 , 0.5838527590245653    ,          0.8125,          4715, -1.2922465208747516 , -0.016755037115588546  , 0.005938494167550371   ,      0.359 , -0.01397593362928355  ,             0,             1
ml-1m                 , IA-SASRec-Add, mrr@10    ,       5, 1.4449860724234007  , 0.34092357173888826   ,          0.4375,         30200, 1.4429053266219931  , -0.00035372352307368833, 0.003654788184589509   ,      0.106 , 0.009393570697898007  ,             1,             0
ml-1m                 , IA-SASRec-Add, mrr@100   ,       5, 1.1910286156225807  , 0.33724178144638534   ,          0.4375,         30200, 1.1892736848761594  , -0.00045340546926756116, 0.003506322334895749   ,      0.118 , 0.008989972229041882  ,             1,             0
ml-1m                 , IA-SASRec-Add, mrr@20    ,       5, 1.1572942135289361  , 0.39726064155989177   ,          0.4375,         30200, 1.1594752955132601  , -0.0006066080991571917 , 0.003422897827184747   ,      0.15  , 0.008247925057076728  ,             1,             0
ml-1m                 , IA-SASRec-Add, mrr@50    ,       5, 1.2219959266802445  , 0.322060737052956     ,          0.4375,         30200, 1.2277414840476486  , -0.00040496628079652735, 0.003568557652358408   ,      0.116 , 0.009154348631756322  ,             1,             0
ml-1m                 , IA-SASRec-Add, ndcg@10   ,       5, 0.9711286089238904  , 0.47811685304941487   ,          0.625 ,         30200, 0.967253900015856   , -0.0005455981472910055 , 0.0034092666882671397  ,      0.156 , 0.008470893116228445  ,             1,             0
ml-1m                 , IA-SASRec-Add, ndcg@100  ,       5, 0.5122861856386202  , 0.4577225626802592    ,          0.625 ,         30200, 0.5151332976673302  , -0.0004709687670113111 , 0.0027533407848366878  ,      0.153 , 0.008261891704743257  ,             1,             0
ml-1m                 , IA-SASRec-Add, ndcg@20   ,       5, 0.30939226519336677 , 0.7692134244635993    ,          1.0   ,         30200, 0.3168603874680783  , -0.00131052161780148   , 0.0023979628880017676  ,      0.54  , 0.003578685050158988  ,             1,             1
ml-1m                 , IA-SASRec-Add, ndcg@50   ,       5, 0.746480204100913   , 0.24786379502486497   ,          0.3125,         30200, 0.7362655124554508  , -1.0629461342309057e-05, 0.0032336864701516745  ,      0.055 , 0.010520421914396585  ,             1,             0
ml-1m                 , IA-SASRec-Add, recall@10 ,       5, 0.3483561942085802  , 0.7942947427865165    ,          0.8125,         30200, 0.3484320557491289  , -0.0026490066225165563 , 0.004271523178807947   ,      0.623 , 0.003107900542659006  ,             1,             1
ml-1m                 , IA-SASRec-Add, recall@100,       5, 0.018235419262679204, 0.9417643652557913    ,          1.0   ,         30200, 0.015095099124484252, -0.002880794701986755  , 0.0030471854304635715  ,      0.997 , 0.0003748351320221794 ,             0,             0
ml-1m                 , IA-SASRec-Add, recall@20 ,       5, -0.683628887175535  , 0.4155965304339704    ,          0.4375,         30200, -0.6893030380393158 , -0.006125827814569536  , 0.0008278145695364238  ,      0.141 , -0.008474757174072794 ,             0,             1
ml-1m                 , IA-SASRec-Add, recall@50 ,       5, 0.4492065245406675  , 0.43632582886632726   ,          0.4375,         30200, 0.4511094854913436  , -0.0009602649006622517 , 0.005629139072847682   ,      0.144 , 0.008496242807332044  ,             1,             0
ml-1m                 , IA-SASRec-Mul, mrr@10    ,       5, 0.4178272980501464  , 0.7040999493918709    ,          0.625 ,         30200, 0.4168530408896371  , -0.0015048811494796598 , 0.0024191123331230935  ,      0.625 , 0.0027148628575177198 ,             0,             0
ml-1m                 , IA-SASRec-Mul, mrr@100   ,       5, 0.3093580819798877  , 0.7408470564612218    ,          0.625 ,         30200, 0.3124600728608715  , -0.0015443728916690557 , 0.0023315482600961353  ,      0.686 , 0.002365609823856067  ,             0,             0
ml-1m                 , IA-SASRec-Mul, mrr@20    ,       5, 0.21189894050529903 , 0.8377158676767976    ,          0.8125,         30200, 0.23268273634314157 , -0.0016766126600150425 , 0.002183069538554323   ,      0.774 , 0.0016560186381335007 ,             0,             0
ml-1m                 , IA-SASRec-Mul, mrr@50    ,       5, 0.3446655177816129  , 0.7202837814348699    ,          0.625 ,         30200, 0.33538548726240824 , -0.001517425927988269  , 0.002355199290875339   ,      0.667 , 0.002504103026976986  ,             0,             0
ml-1m                 , IA-SASRec-Mul, ndcg@10   ,       5, -0.15748031496062714, 0.8431311131644668    ,          0.8125,         30200, -0.1555136132389272 , -0.0022449265816609993 , 0.0016807574672805118  ,      0.791 , -0.0013450067475326679,             0,             0
ml-1m                 , IA-SASRec-Mul, ndcg@100  ,       5, -0.2865329512894029 , 0.46233134468893544   ,          0.4375,         30200, -0.2760807445852808 , -0.002329178786827024  , 0.0009891585141395649  ,      0.426 , -0.004397616506182427 ,             0,             0
ml-1m                 , IA-SASRec-Mul, ndcg@20   ,       5, -0.596685082872933  , 0.38553977683856877   ,          0.4375,         30200, -0.5979730301098065 , -0.002954530138445171  , 0.0007188672372877713  ,      0.229 , -0.006661729309260403 ,             0,             0
ml-1m                 , IA-SASRec-Mul, ndcg@50   ,       5, -0.1228385145988872 , 0.8069081453414456    ,          1.0   ,         30200, -0.1277044691896622 , -0.0019509214835836584 , 0.0013474693758836617  ,      0.737 , -0.0018055323180412957,             0,             0
ml-1m                 , IA-SASRec-Mul, recall@10 ,       5, -0.8563756440960907 , 0.4117084312083603    ,          0.4375,         30200, -0.8530577916616603 , -0.005960264900662252  , 0.0011597682119205254  ,      0.179 , -0.007353449495902894 ,             0,             1
ml-1m                 , IA-SASRec-Mul, recall@100,       5, -0.677749749262988  , 0.0036292115432166342 ,          0.0625,         30200, -0.6792794606017912 , -0.0076158940397350995 , -0.0014230132450331172 ,      0.005 , -0.016246033000275502 ,             0,             0
ml-1m                 , IA-SASRec-Mul, recall@20 ,       5, -1.5317399126188636 , 0.04379716359453594   ,          0.0625,         30200, -1.5402944430261256 , -0.009702814569536424  , -0.002383278145695369  ,      0.0005, -0.018406151830101927 ,             0,             2
